ProviderId,DataYear,SurveysCompleted,SurveyResponseRate,MeasureStartDate,MeasureEndDate
231318,2010,N/A,N/A,NULL,NULL
231318,2011,N/A,N/A,NULL,NULL
231318,2012,Not Available,Not Available,NULL,NULL
231318,2013,Not Available,Not Available,NULL,NULL
231318,2014,Not Available,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231318,2015,79,31,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231318,2016,133,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231319,2011,N/A,N/A,NULL,NULL
231319,2012,Not Available,Not Available,NULL,NULL
231319,2013,300 or more,34,NULL,NULL
231319,2014,Between 100 and 299,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231319,2015,228,39,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231319,2016,176,38,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231320,2012,Not Available,Not Available,NULL,NULL
231320,2013,Not Available,Not Available,NULL,NULL
231320,2014,Not Available,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231320,2015,Not Available,Not Available,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231320,2016,69,35,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231321,2011,N/A,N/A,NULL,NULL
231321,2012,Not Available,Not Available,NULL,NULL
231321,2013,Not Available,Not Available,NULL,NULL
231321,2014,Not Available,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231321,2015,246,39,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231321,2016,238,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231322,2011,N/A,N/A,NULL,NULL
231322,2012,Not Available,Not Available,NULL,NULL
231322,2013,Not Available,Not Available,NULL,NULL
231322,2014,300 or more,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231322,2015,221,39,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231322,2016,173,35,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231323,2009,Between 100 and 299,35,NULL,NULL
231323,2010,Between 100 and 299,35,NULL,NULL
231323,2011,Between 100 and 299,39,NULL,NULL
231323,2012,Between 100 and 299,31,NULL,NULL
231323,2013,Between 100 and 299,34,NULL,NULL
231323,2014,Between 100 and 299,34,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231323,2015,148,31,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231323,2016,160,31,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231324,2010,N/A,N/A,NULL,NULL
231324,2011,N/A,N/A,NULL,NULL
231324,2012,Fewer than 100,30,NULL,NULL
231324,2013,Fewer than 100,34,NULL,NULL
231324,2014,Fewer than 100,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231324,2015,104,38,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231324,2016,95,36,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231325,2009,300 or More,48,NULL,NULL
231325,2010,Between 100 and 299,38,NULL,NULL
231325,2011,Between 100 and 299,32,NULL,NULL
231325,2012,Between 100 and 299,38,NULL,NULL
231325,2013,Between 100 and 299,38,NULL,NULL
231325,2014,Between 100 and 299,43,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231325,2015,153,36,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231325,2016,152,39,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231326,2009,300 or More,46,NULL,NULL
231326,2010,300 or more,48,NULL,NULL
231326,2011,300 or more,45,NULL,NULL
231326,2012,Between 100 and 299,50,NULL,NULL
231326,2013,Between 100 and 299,45,NULL,NULL
231326,2014,Between 100 and 299,47,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231326,2015,165,35,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231326,2016,177,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231327,2009,Between 100 and 299,22,NULL,NULL
231327,2010,Between 100 and 299,27,NULL,NULL
231327,2011,Between 100 and 299,27,NULL,NULL
231327,2012,Between 100 and 299,29,NULL,NULL
231327,2013,Between 100 and 299,28,NULL,NULL
231327,2014,Between 100 and 299,27,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231327,2015,136,31,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231327,2016,140,32,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231328,2009,Between 100 and 299,44,NULL,NULL
231328,2010,Between 100 and 299,41,NULL,NULL
231328,2011,Between 100 and 299,42,NULL,NULL
231328,2012,Between 100 and 299,46,NULL,NULL
231328,2013,Between 100 and 299,41,NULL,NULL
231328,2014,Between 100 and 299,41,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231328,2015,271,45,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231328,2016,282,43,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231329,2009,Fewer than 100,35,NULL,NULL
231329,2010,Fewer than 100,46,NULL,NULL
231329,2011,Fewer than 100,43,NULL,NULL
231329,2012,Fewer than 100,42,NULL,NULL
231329,2013,Fewer than 100,38,NULL,NULL
231329,2014,Fewer than 100,45,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231329,2015,FEWER THAN 50,33,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231329,2016,FEWER THAN 50,33,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231330,2009,Between 100 and 299,41,NULL,NULL
231330,2010,Between 100 and 299,35,NULL,NULL
231330,2011,Between 100 and 299,42,NULL,NULL
231330,2012,Not Available,Not Available,NULL,NULL
231330,2013,Between 100 and 299,49,NULL,NULL
231330,2014,Between 100 and 299,48,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231330,2015,147,41,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231330,2016,132,39,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231331,2010,N/A,N/A,NULL,NULL
231331,2011,N/A,N/A,NULL,NULL
231331,2012,Between 100 and 299,37,NULL,NULL
231331,2013,Between 100 and 299,38,NULL,NULL
231331,2014,Between 100 and 299,42,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231331,2015,116,36,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231331,2016,139,37,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231332,2009,Between 100 and 299,37,NULL,NULL
231332,2010,Between 100 and 299,35,NULL,NULL
231332,2011,Between 100 and 299,37,NULL,NULL
231332,2012,Between 100 and 299,37,NULL,NULL
231332,2013,Between 100 and 299,37,NULL,NULL
231332,2014,Between 100 and 299,34,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231332,2015,221,33,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231332,2016,201,32,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231333,2010,N/A,N/A,NULL,NULL
231333,2011,N/A,N/A,NULL,NULL
231333,2012,Not Available,Not Available,NULL,NULL
231333,2013,Between 100 and 299,30,NULL,NULL
231333,2014,Between 100 and 299,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231333,2015,137,30,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231333,2016,117,27,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231334,2009,300 or More,42,NULL,NULL
231334,2010,300 or more,38,NULL,NULL
231334,2011,300 or more,35,NULL,NULL
231334,2012,300 or more,42,NULL,NULL
231334,2013,Between 100 and 299,47,NULL,NULL
231334,2014,Between 100 and 299,40,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231334,2015,144,36,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231334,2016,130,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231335,2010,300 or more,48,NULL,NULL
231335,2011,300 or more,48,NULL,NULL
231335,2012,300 or more,44,NULL,NULL
231335,2013,300 or more,40,NULL,NULL
231336,2011,300 or more,41,NULL,NULL
231337,2013,300 or more,40,NULL,NULL
231337,2014,300 or more,36,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
231337,2015,442,36,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231337,2016,418,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
231338,2015,Not Available,Not Available,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
231338,2016,555,35,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
233300,2012,Not Available,Not Available,NULL,NULL
233300,2013,Not Available,Not Available,NULL,NULL
233300,2014,Not Available,Not Available,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
233300,2015,Not Available,Not Available,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
233300,2016,Not Available,Not Available,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240001,2009,300 or More,38,NULL,NULL
240001,2010,300 or more,41,NULL,NULL
240001,2011,300 or more,39,NULL,NULL
240001,2012,300 or more,36,NULL,NULL
240001,2013,300 or more,37,NULL,NULL
240001,2014,300 or more,30,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240001,2015,997,32,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240001,2016,936,30,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240002,2009,300 or More,44,NULL,NULL
240002,2010,300 or more,39,NULL,NULL
240002,2011,300 or more,37,NULL,NULL
240002,2012,300 or more,34,NULL,NULL
240002,2013,300 or more,34,NULL,NULL
240002,2014,300 or more,37,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240002,2015,1917,30,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240002,2016,1806,30,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240004,2009,300 or More,21,NULL,NULL
240004,2010,300 or more,22,NULL,NULL
240004,2011,300 or more,22,NULL,NULL
240004,2012,300 or more,22,NULL,NULL
240004,2013,300 or more,22,NULL,NULL
240004,2014,300 or more,17,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240004,2015,317,15,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240004,2016,461,15,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240006,2009,300 or More,28,NULL,NULL
240006,2010,300 or more,29,NULL,NULL
240006,2011,300 or more,29,NULL,NULL
240006,2012,300 or more,29,NULL,NULL
240006,2013,Between 100 and 299,29,NULL,NULL
240006,2014,Between 100 and 299,21,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240006,2015,312,25,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240006,2016,314,24,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240010,2009,300 or More,59,NULL,NULL
240010,2010,300 or more,54,NULL,NULL
240010,2011,300 or more,49,NULL,NULL
240010,2012,300 or more,47,NULL,NULL
240010,2013,300 or more,37,NULL,NULL
240010,2014,300 or more,41,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240010,2015,9409,40,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240010,2016,7096,40,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240014,2009,300 or More,43,NULL,NULL
240014,2010,300 or more,41,NULL,NULL
240014,2011,300 or more,42,NULL,NULL
240014,2012,300 or more,41,NULL,NULL
240014,2013,300 or more,38,NULL,NULL
240014,2014,300 or more,38,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240014,2015,454,38,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240014,2016,485,41,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240018,2009,300 or More,47,NULL,NULL
240018,2010,300 or more,44,NULL,NULL
240018,2011,300 or more,43,NULL,NULL
240018,2012,300 or more,42,NULL,NULL
240018,2013,300 or more,43,NULL,NULL
240018,2014,300 or more,42,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240018,2015,449,33,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240018,2016,383,32,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240019,2009,300 or More,56,NULL,NULL
240019,2010,300 or more,51,NULL,NULL
240019,2011,300 or more,41,NULL,NULL
240019,2012,300 or more,31,NULL,NULL
240019,2013,Between 100 and 299,31,NULL,NULL
240019,2014,300 or more,39,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240019,2015,261,32,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240019,2016,244,29,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240020,2009,300 or More,27,NULL,NULL
240020,2010,300 or more,36,NULL,NULL
240020,2011,300 or more,37,NULL,NULL
240020,2012,300 or more,35,NULL,NULL
240020,2013,300 or more,38,NULL,NULL
240020,2014,300 or more,33,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240020,2015,582,35,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240020,2016,557,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240022,2009,Between 100 and 299,24,NULL,NULL
240022,2010,300 or more,39,NULL,NULL
240022,2011,300 or more,40,NULL,NULL
240022,2012,300 or more,36,NULL,NULL
240022,2013,300 or more,36,NULL,NULL
240022,2014,Between 100 and 299,32,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240022,2015,298,29,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240022,2016,291,30,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240030,2009,300 or More,60,NULL,NULL
240030,2010,300 or more,59,NULL,NULL
240030,2011,300 or more,61,NULL,NULL
240030,2012,300 or more,57,NULL,NULL
240030,2013,300 or more,51,NULL,NULL
240030,2014,300 or more,49,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240030,2015,499,47,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240030,2016,570,47,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240036,2009,300 or More,48,NULL,NULL
240036,2010,300 or more,40,NULL,NULL
240036,2011,300 or more,46,NULL,NULL
240036,2012,300 or more,48,NULL,NULL
240036,2013,300 or more,48,NULL,NULL
240036,2014,300 or more,42,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240036,2015,1440,38,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240036,2016,1984,37,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240038,2009,300 or More,28,NULL,NULL
240038,2010,300 or more,37,NULL,NULL
240038,2011,300 or more,36,NULL,NULL
240038,2012,300 or more,33,NULL,NULL
240038,2013,300 or more,33,NULL,NULL
240038,2014,300 or more,31,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240038,2015,550,34,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240038,2016,553,33,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240040,2009,300 or More,42,NULL,NULL
240040,2010,300 or more,43,NULL,NULL
240040,2011,300 or more,44,NULL,NULL
240040,2012,300 or more,39,NULL,NULL
240040,2013,300 or more,42,NULL,NULL
240040,2014,300 or more,36,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240040,2015,388,35,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240040,2016,345,33,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240043,2009,300 or More,49,NULL,NULL
240043,2010,300 or more,49,NULL,NULL
240043,2011,300 or more,45,NULL,NULL
240043,2012,300 or more,43,NULL,NULL
240043,2013,300 or more,35,NULL,NULL
240043,2014,300 or more,33,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240043,2015,981,30,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240043,2016,738,29,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240044,2009,Between 100 and 299,36,NULL,NULL
240044,2010,300 or more,40,NULL,NULL
240044,2011,300 or more,40,NULL,NULL
240044,2012,300 or more,37,NULL,NULL
240044,2013,300 or more,38,NULL,NULL
240044,2014,300 or more,34,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240044,2015,316,30,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240044,2016,323,29,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240047,2009,300 or More,43,NULL,NULL
240047,2010,300 or more,38,NULL,NULL
240047,2011,300 or more,39,NULL,NULL
240047,2012,300 or more,34,NULL,NULL
240047,2013,300 or more,37,NULL,NULL
240047,2014,300 or more,43,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240047,2015,442,32,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240047,2016,646,32,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240050,2009,300 or More,46,NULL,NULL
240050,2010,300 or more,43,NULL,NULL
240050,2011,300 or more,43,NULL,NULL
240050,2012,300 or more,41,NULL,NULL
240050,2013,300 or more,39,NULL,NULL
240050,2014,300 or more,37,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240050,2015,718,37,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240050,2016,628,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240052,2009,300 or More,37,NULL,NULL
240052,2010,300 or more,49,NULL,NULL
240052,2011,300 or more,49,NULL,NULL
240052,2012,300 or more,48,NULL,NULL
240052,2013,Between 100 and 299,45,NULL,NULL
240052,2014,300 or more,45,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240052,2015,602,39,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240052,2016,574,37,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240053,2009,300 or More,44,NULL,NULL
240053,2010,300 or more,41,NULL,NULL
240053,2011,300 or more,42,NULL,NULL
240053,2012,300 or more,38,NULL,NULL
240053,2013,300 or more,38,NULL,NULL
240053,2014,300 or more,36,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240053,2015,1124,38,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240053,2016,1098,38,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240056,2009,300 or More,54,NULL,NULL
240056,2010,300 or more,50,NULL,NULL
240056,2011,Between 100 and 299,46,NULL,NULL
240056,2012,300 or more,48,NULL,NULL
240056,2013,300 or more,47,NULL,NULL
240056,2014,300 or more,44,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240056,2015,434,46,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240056,2016,478,51,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240057,2009,300 or More,34,NULL,NULL
240057,2010,300 or more,42,NULL,NULL
240057,2011,300 or more,41,NULL,NULL
240057,2012,300 or more,39,NULL,NULL
240057,2013,300 or more,40,NULL,NULL
240057,2014,300 or more,37,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240057,2015,1047,39,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240057,2016,1025,39,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240059,2009,300 or More,41,NULL,NULL
240059,2010,300 or more,45,NULL,NULL
240059,2011,300 or more,42,NULL,NULL
240059,2012,300 or more,43,NULL,NULL
240059,2013,300 or more,43,NULL,NULL
240059,2014,300 or more,40,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240059,2015,469,40,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240059,2016,483,40,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240061,2009,300 or More,60,NULL,NULL
240061,2010,300 or more,57,NULL,NULL
240061,2011,300 or more,54,NULL,NULL
240061,2012,300 or more,47,NULL,NULL
240061,2013,300 or more,39,NULL,NULL
240063,2009,300 or More,42,NULL,NULL
240063,2010,300 or more,40,NULL,NULL
240063,2011,300 or more,39,NULL,NULL
240063,2012,300 or more,37,NULL,NULL
240063,2013,Between 100 and 299,36,NULL,NULL
240063,2014,300 or more,35,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240063,2015,856,33,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240063,2016,840,32,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240064,2009,300 or More,39,NULL,NULL
240064,2010,300 or more,38,NULL,NULL
240064,2011,300 or more,34,NULL,NULL
240064,2012,300 or more,33,NULL,NULL
240064,2013,300 or more,33,NULL,NULL
240064,2014,300 or more,32,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240064,2015,345,30,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240064,2016,368,31,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240066,2009,300 or More,60,NULL,NULL
240066,2010,300 or more,57,NULL,NULL
240066,2011,300 or more,61,NULL,NULL
240066,2012,300 or more,58,NULL,NULL
240066,2013,300 or more,56,NULL,NULL
240066,2014,300 or more,54,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240066,2015,559,50,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240066,2016,600,52,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240069,2009,300 or More,29,NULL,NULL
240069,2010,300 or more,37,NULL,NULL
240069,2011,300 or more,40,NULL,NULL
240069,2012,300 or more,38,NULL,NULL
240069,2013,300 or more,37,NULL,NULL
240069,2014,300 or more,38,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240069,2015,622,39,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240069,2016,570,37,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240071,2009,300 or More,38,NULL,NULL
240071,2010,300 or more,38,NULL,NULL
240071,2011,300 or more,32,NULL,NULL
240071,2012,300 or more,32,NULL,NULL
240071,2013,300 or more,33,NULL,NULL
240071,2014,300 or more,32,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240071,2015,385,31,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240071,2016,403,31,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240075,2009,300 or More,47,NULL,NULL
240075,2010,300 or more,44,NULL,NULL
240075,2011,300 or more,43,NULL,NULL
240075,2012,300 or more,44,NULL,NULL
240075,2013,300 or more,38,NULL,NULL
240075,2014,300 or more,42,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240075,2015,828,34,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240075,2016,839,34,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240076,2009,300 or More,31,NULL,NULL
240076,2010,300 or more,39,NULL,NULL
240076,2011,300 or more,39,NULL,NULL
240076,2012,300 or more,39,NULL,NULL
240076,2013,300 or more,37,NULL,NULL
240076,2014,300 or more,34,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240076,2015,374,41,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240076,2016,353,38,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240078,2009,300 or More,49,NULL,NULL
240078,2010,300 or more,47,NULL,NULL
240078,2011,300 or more,46,NULL,NULL
240078,2012,300 or more,45,NULL,NULL
240078,2013,300 or more,45,NULL,NULL
240078,2014,300 or more,40,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240078,2015,477,42,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240078,2016,455,40,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240080,2009,300 or More,41,NULL,NULL
240080,2010,300 or more,39,NULL,NULL
240080,2011,300 or more,36,NULL,NULL
240080,2012,300 or more,36,NULL,NULL
240080,2013,300 or more,34,NULL,NULL
240080,2014,300 or more,32,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
240080,2015,699,31,2014-04-01 00:00:00.000,2015-03-31 00:00:00.000
240080,2016,640,31,2014-10-01 00:00:00.000,2015-09-30 00:00:00.000
240084,2009,300 or More,38,NULL,NULL
240084,2010,300 or more,36,NULL,NULL
240084,2011,300 or more,36,NULL,NULL
240084,2012,300 or more,41,NULL,NULL
240084,2013,Between 100 and 299,42,NULL,NULL
240084,2014,300 or more,36,2013-01-01 00:00:00.000,2013-12-31 00:00:00.000
