ProviderId,DataYear,OP_10_Score,OP_11_Score,OP_13_Score,OP_14_Score,OP_8_Score,OP_9_Score,OP_10_Sample,OP_11_Sample,OP_13_Sample,OP_14_Sample,OP_8_Sample,OP_9_Sample,MeasureStartDate,MeasureEndDate
260175,2012,0.068,0.008,3.7,4.6,35.7,4.1,395,250,217,504,143,833,NULL,NULL
260176,2014,6.4,0.0,1.9,0.0,38.1,9.0,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
260177,2012,0.106,0,4.5,7.8,32.6,4.2,1025,530,242,657,181,2223,NULL,NULL
260177,2015,15.1,4.6,6.4,4.1,Not Available,7.8,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
260179,2011,0.062,0.012,NULL,NULL,27.8,9.6,1623,1444,NULL,NULL,690,6693,NULL,NULL
260179,2014,3.2,0.6,5.1,2.7,32.9,5.9,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
260180,2014,2.2,0.1,4.7,4.2,33.0,12.8,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
260183,2012,0.349,0.007,9.1,2.9,34.5,10.9,1671,1037,219,1197,278,1915,NULL,NULL
260183,2015,24.0,0.3,7.4,3.3,Not Available,13.0,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
260186,2016,0.1,0.0,5.2,3.6,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
260190,2011,0.126,0.069,NULL,NULL,37.7,6.4,206,160,NULL,NULL,61,546,NULL,NULL
260190,2014,11.3,2.6,4.0,Not Available,43.9,10.7,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
260191,2016,0.8,0.0,6.3,Not Available,Not Available,10.2,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
260193,2013,4.5,5.0,5.1,Not Available,50.5,9.9,463,200,78,Not Available,97,820,NULL,NULL
260193,2016,7.4,3.0,6.1,Not Available,50.0,8.7,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
260195,2012,0.162,0.015,3.5,Not Available,45.7,3.3,501,275,201,Not Available,105,756,NULL,NULL
260195,2015,2.1,0.3,2.8,Not Available,Not Available,4.7,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
260200,2013,5.7,1.6,5.4,1.5,35.9,7.6,757,501,314,482,117,1237,NULL,NULL
260200,2016,3.7,2.0,5.0,3.0,41.4,7.2,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
260207,2012,0.217,Not Available,5.4,8.7,25.9,Not Available,175,Not Available,130,172,58,Not Available,NULL,NULL
260207,2015,19.5,Not Available,4.8,7.3,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
260209,2012,0.742,0,Not Available,Not Available,Not Available,13.6,124,89,Not Available,Not Available,Not Available,286,NULL,NULL
260210,2010,0.087,0.074,NULL,NULL,50.0,7.0,138,54,NULL,NULL,2,327,NULL,NULL
260210,2013,14.1,13.3,Not Available,0.5,Not Available,16.5,128,75,Not Available,190,Not Available,333,NULL,NULL
260211,2012,Not Available,Not Available,Not Available,Not Available,Not Available,11.3,Not Available,Not Available,Not Available,Not Available,Not Available,529,NULL,NULL
260214,2012,0.076,0.444,6.3,Not Available,45.7,6.7,236,142,128,Not Available,70,496,NULL,NULL
260216,2012,0.034,0.01,3.3,3.2,42,15.1,617,408,212,601,81,799,NULL,NULL
260216,2015,2.4,0.2,4.3,3.5,Not Available,4.8,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
260219,2010,0.059,0.000,NULL,NULL,23.8,5.4,119,91,NULL,NULL,21,93,NULL,NULL
260219,2013,1.9,2.1,3.0,1.2,Not Available,5.9,206,140,133,172,Not Available,203,NULL,NULL
281346,2012,Not Available,Not Available,Not Available,Not Available,Not Available,10.8,Not Available,Not Available,Not Available,Not Available,Not Available,74,NULL,NULL
281346,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
281347,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
281348,2014,4.6,1.7,3.2,Not Available,Not Available,2.7,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
281351,2015,Not Available,Not Available,Not Available,0.0,Not Available,6.7,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
281352,2012,0.156,0.045,Not Available,Not Available,Not Available,14.5,109,66,Not Available,Not Available,Not Available,159,NULL,NULL
281352,2015,11.7,6.7,Not Available,Not Available,Not Available,7.9,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
281353,2012,0,Not Available,5.6,Not Available,Not Available,11.5,61,Not Available,89,Not Available,Not Available,130,NULL,NULL
281353,2015,3.0,1.9,1.5,Not Available,Not Available,9.7,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
281355,2011,0.127,0.087,NULL,NULL,N/A,10.4,134,69,NULL,NULL,N/A,260,NULL,NULL
281355,2014,12.3,0.0,4.5,Not Available,Not Available,13.4,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
281356,2014,6.0,Not Available,3.9,Not Available,Not Available,13.7,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
281357,2014,5.7,Not Available,6.1,Not Available,Not Available,7.7,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
281358,2013,1.9,Not Available,Not Available,0.0,Not Available,Not Available,54,Not Available,Not Available,57,Not Available,Not Available,NULL,NULL
281358,2016,2.0,Not Available,Not Available,Not Available,Not Available,3.3,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
281359,2013,3.1,1.7,5.5,Not Available,50.0,9.5,162,116,91,Not Available,50,368,NULL,NULL
281359,2016,2.4,0.7,Not Available,Not Available,Not Available,9.7,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
281360,2014,1.8,0.0,Not Available,Not Available,Not Available,8.0,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
281361,2011,0.013,0.254,NULL,NULL,N/A,2.0,80,67,NULL,NULL,N/A,198,NULL,NULL
281361,2014,8.1,3.3,4.3,Not Available,Not Available,11.7,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
281362,2014,2.3,1.3,4.4,Not Available,36.4,3.7,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
281363,2014,16.2,9.7,6.5,Not Available,37.2,15.3,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
281364,2010,0.087,0.037,NULL,NULL,36.2,13.3,344,214,NULL,NULL,69,660,NULL,NULL
281365,2013,3.0,1.0,3.3,Not Available,Not Available,25.2,134,101,91,Not Available,Not Available,147,NULL,NULL
290001,2013,9.2,0.0,3.7,4.6,34.1,Not Available,813,656,1580,672,123,Not Available,NULL,NULL
290001,2016,5.1,0.2,4.0,3.2,26.5,9.0,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
290003,2012,0.048,0,4.8,3,Not Available,8.2,482,294,292,911,Not Available,355,NULL,NULL
290005,2012,0.078,Not Available,11.8,1.1,Not Available,Not Available,103,Not Available,76,186,Not Available,Not Available,NULL,NULL
290005,2015,4.4,Not Available,0.0,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
290006,2011,0.091,0.060,NULL,NULL,34.7,6.8,328,235,NULL,NULL,75,733,NULL,NULL
290007,2015,9.0,26.2,3.0,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
290008,2011,0.143,0.136,NULL,NULL,N/A,5.6,154,88,NULL,NULL,N/A,107,NULL,NULL
290009,2015,6.5,0.2,2.6,4.9,Not Available,7.8,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
290012,2011,0.516,0.061,NULL,NULL,N/A,6.9,273,66,NULL,NULL,N/A,145,NULL,NULL
290012,2014,5.1,0.0,5.8,4.1,Not Available,10.1,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
290019,2013,11.5,3.2,5.7,1.8,35.5,9.4,946,934,1063,773,327,2702,NULL,NULL
290019,2016,8.9,4.0,2.7,1.4,39.4,10.6,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
290020,2012,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
290021,2012,0.315,Not Available,4.3,Not Available,Not Available,Not Available,279,Not Available,163,Not Available,Not Available,Not Available,NULL,NULL
290022,2016,0.5,Not Available,6.0,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
290032,2010,0.077,0.000,NULL,NULL,43.3,8.2,337,182,NULL,NULL,67,425,NULL,NULL
290032,2013,2.4,0.6,2.9,Not Available,40.9,7.7,292,178,170,Not Available,44,533,NULL,NULL
290032,2016,2.2,0.4,5.4,Not Available,Not Available,6.4,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
290039,2015,3.0,0.9,Not Available,2.2,Not Available,8.7,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
290041,2010,0.130,0.146,NULL,NULL,29.2,4.8,276,151,NULL,NULL,24,231,NULL,NULL
290045,2011,0.549,0.015,NULL,NULL,N/A,10.4,528,134,NULL,NULL,N/A,154,NULL,NULL
290045,2014,6.0,5.4,6.0,2.5,Not Available,6.7,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
290046,2011,0.084,0.197,NULL,NULL,N/A,N/A,227,66,NULL,NULL,N/A,N/A,NULL,NULL
241365,2016,Not Available,Not Available,Not Available,0.0,Not Available,8.0,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
241366,2012,0.778,0.049,6.6,Not Available,Not Available,4.1,126,61,91,Not Available,Not Available,342,NULL,NULL
241367,2013,9.1,1.3,4.9,Not Available,45.7,4.5,241,156,82,Not Available,35,470,NULL,NULL
241367,2016,1.9,0.0,Not Available,Not Available,Not Available,5.5,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
241368,2016,0.0,Not Available,Not Available,0.0,Not Available,4.6,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
241369,2010,0.000,0.000,NULL,NULL,39.1,9.0,104,70,NULL,NULL,23,255,NULL,NULL
241369,2013,2.4,0.0,Not Available,Not Available,Not Available,12.2,125,83,Not Available,Not Available,Not Available,246,NULL,NULL
241369,2016,0.0,Not Available,Not Available,Not Available,Not Available,10.3,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
241370,2010,0.068,0.006,NULL,NULL,48.4,9.0,207,162,NULL,NULL,64,466,NULL,NULL
241370,2013,5.8,0.0,3.7,Not Available,64.0,10.2,241,202,82,Not Available,89,598,NULL,NULL
241371,2013,2.2,Not Available,1.4,Not Available,Not Available,13.5,91,Not Available,74,Not Available,Not Available,274,NULL,NULL
241371,2016,2.7,0.0,Not Available,Not Available,Not Available,10.1,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
241372,2010,0.875,0.167,NULL,NULL,60.0,9.0,24,24,NULL,NULL,5,78,NULL,NULL
241372,2013,Not Available,Not Available,Not Available,0.0,Not Available,5.8,Not Available,Not Available,Not Available,35,Not Available,86,NULL,NULL
241372,2016,Not Available,Not Available,Not Available,0.0,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
241373,2014,8.5,0.0,Not Available,Not Available,Not Available,6.5,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
241374,2011,0.171,0.053,NULL,NULL,N/A,4.2,105,57,NULL,NULL,N/A,333,NULL,NULL
241374,2014,12.1,4.2,Not Available,Not Available,Not Available,12.7,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
241375,2010,0.024,0.000,NULL,NULL,33.3,N/A,42,14,NULL,NULL,3,N/A,NULL,NULL
241376,2010,0.413,0.029,NULL,NULL,38.5,7.9,92,70,NULL,NULL,26,203,NULL,NULL
241376,2014,Not Available,Not Available,Not Available,Not Available,Not Available,7.8,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
241377,2011,0.066,0.038,NULL,NULL,29.6,6.5,196,106,NULL,NULL,54,154,NULL,NULL
241378,2015,4.6,0.0,5.6,Not Available,Not Available,6.4,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
241379,2014,Not Available,Not Available,Not Available,Not Available,Not Available,5.5,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
241380,2012,0.093,0.041,4.8,Not Available,42.5,9.7,324,193,168,Not Available,87,639,NULL,NULL
241380,2016,3.6,0.0,Not Available,0.7,Not Available,9.6,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
241381,2012,0.043,0,6.9,Not Available,Not Available,1,211,114,144,Not Available,Not Available,672,NULL,NULL
250001,2012,0.125,0.025,4.5,1.4,44.7,17.4,1076,1033,579,641,123,982,NULL,NULL
250001,2015,10.2,1.8,5.2,1.5,Not Available,9.0,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
250002,2015,10.8,5.3,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
250004,2012,0.03,0.007,6.3,4.3,39.9,5.2,1956,1403,477,1796,529,3305,NULL,NULL
250006,2012,0.048,0,4.8,4,45.3,6.8,526,242,83,477,170,769,NULL,NULL
250006,2015,5.8,0.0,1.9,4.1,Not Available,5.5,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
250007,2010,0.069,0.005,NULL,NULL,29.6,10.2,317,214,NULL,NULL,71,1017,NULL,NULL
250007,2013,41.0,40.0,11.0,4.5,38.0,16.7,356,205,127,424,71,756,NULL,NULL
250009,2010,0.026,0.001,NULL,NULL,41.1,8.8,1641,734,NULL,NULL,443,696,NULL,NULL
250009,2013,3.9,0.4,5.8,6.0,36.1,13.1,2089,1118,1135,1137,391,910,NULL,NULL
250009,2016,2.7,0.3,4.3,4.6,40.5,10.3,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
250010,2010,0.036,0.035,NULL,NULL,N/A,10.8,222,86,NULL,NULL,N/A,93,NULL,NULL
250010,2013,8.0,5.3,Not Available,Not Available,Not Available,12.2,201,94,Not Available,Not Available,Not Available,131,NULL,NULL
250012,2010,0.576,0.114,NULL,NULL,N/A,14.9,59,35,NULL,NULL,N/A,161,NULL,NULL
250012,2013,42.9,Not Available,3.3,6.5,Not Available,7.2,63,Not Available,61,108,Not Available,139,NULL,NULL
250012,2016,Not Available,Not Available,Not Available,Not Available,Not Available,10.1,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
250015,2010,0.488,0.000,NULL,NULL,33.7,6.4,201,82,NULL,NULL,169,698,NULL,NULL
250015,2013,20.9,13.5,7.4,1.9,44.7,2.7,235,89,95,469,159,982,NULL,NULL
250017,2011,0.510,0.000,NULL,NULL,37.3,6.2,147,58,NULL,NULL,51,225,NULL,NULL
250017,2014,48.0,Not Available,Not Available,Not Available,33.3,4.2,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
250018,2011,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
250019,2011,0.724,0.042,NULL,NULL,35.4,16.8,850,741,NULL,NULL,212,1706,NULL,NULL
250019,2014,64.8,3.2,6.8,1.7,42.0,13.0,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
261303,2012,0.077,0.057,Not Available,Not Available,Not Available,2,117,70,Not Available,Not Available,Not Available,151,NULL,NULL
261303,2015,16.5,4.4,Not Available,Not Available,Not Available,18.3,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
261306,2010,0.536,0.667,NULL,NULL,43.8,N/A,28,6,NULL,NULL,16,N/A,NULL,NULL
261306,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
261306,2016,34.0,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
261309,2011,0.066,0.119,NULL,NULL,N/A,7.8,136,160,NULL,NULL,N/A,293,NULL,NULL
261309,2014,4.8,2.1,Not Available,Not Available,Not Available,65.5,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
261310,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
261320,2010,0.020,0.051,NULL,NULL,46.0,11.8,201,137,NULL,NULL,63,221,NULL,NULL
261321,2012,0.083,0.011,5.4,Not Available,47.1,9.1,253,183,168,Not Available,51,274,NULL,NULL
261324,2016,4.5,1.1,7.6,4.0,Not Available,11.2,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
261328,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
261330,2014,2.5,1.7,2.5,Not Available,53.1,5.5,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
261337,2013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL
270003,2011,0.454,0.004,NULL,NULL,29.5,11.5,577,468,NULL,NULL,132,1579,NULL,NULL
270003,2014,8.2,4.6,3.9,2.2,40.6,8.6,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
270004,2016,5.9,0.1,3.1,0.9,44.4,4.5,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
270012,2010,0.183,0.015,NULL,NULL,41.6,6.8,645,586,NULL,NULL,149,813,NULL,NULL
270012,2013,4.9,0.8,4.2,1.7,29.8,8.9,817,897,693,573,124,1209,NULL,NULL
270014,2010,0.115,0.005,NULL,NULL,33.0,6.2,792,600,NULL,NULL,267,1505,NULL,NULL
270014,2013,10.8,0.0,3.7,1.8,39.1,6.1,956,675,934,511,317,2243,NULL,NULL
270014,2016,9.2,0.2,4.7,0.9,47.8,5.9,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
270017,2011,0.309,0.036,NULL,NULL,39.0,13.2,152,84,NULL,NULL,100,635,NULL,NULL
270017,2014,5.5,1.6,4.0,Not Available,48.1,10.9,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
270023,2012,0.123,0,5,0.8,Not Available,Not Available,309,134,80,250,Not Available,Not Available,NULL,NULL
270023,2015,13.2,0.0,2.2,0.5,Not Available,6.8,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
270032,2013,10.8,6.4,Not Available,6.1,Not Available,6.2,167,78,Not Available,148,Not Available,307,NULL,NULL
270032,2016,5.9,0.9,0.0,Not Available,Not Available,6.2,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
270049,2014,5.6,0.5,1.7,1.9,50.3,4.9,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
270051,2012,0.095,0.129,2.8,Not Available,Not Available,7.8,210,101,949,Not Available,Not Available,128,NULL,NULL
270051,2015,0.9,1.5,3.1,1.5,Not Available,9.6,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
270057,2014,5.2,2.8,4.6,1.3,36.1,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
270086,2011,N/A,N/A,NULL,NULL,N/A,N/A,N/A,N/A,NULL,NULL,N/A,N/A,NULL,NULL
270086,2014,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
270087,2010,0.222,0.025,NULL,NULL,34.3,7.0,775,592,NULL,NULL,306,1491,NULL,NULL
270087,2013,16.2,0.5,Not Available,1.1,35.9,7.9,778,655,Not Available,184,217,1847,NULL,NULL
270087,2016,21.0,0.4,Not Available,Not Available,40.2,8.7,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
271302,2016,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
271305,2015,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
271316,2012,0.515,0.068,7.8,Not Available,61.9,17.9,66,74,64,Not Available,63,240,NULL,NULL
271316,2015,49.5,27.7,Not Available,Not Available,Not Available,11.7,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
271318,2012,0.109,0.056,5.4,Not Available,Not Available,6.3,183,125,93,Not Available,Not Available,347,NULL,NULL
271320,2011,0.155,0.055,NULL,NULL,51.4,3.7,116,109,NULL,NULL,37,353,NULL,NULL
271320,2014,15.8,7.9,4.3,Not Available,Not Available,6.3,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
271321,2010,0.136,0.188,NULL,NULL,N/A,0.0,22,16,NULL,NULL,N/A,24,NULL,NULL
271325,2015,35.3,28.2,Not Available,Not Available,Not Available,14.2,NULL,NULL,NULL,NULL,NULL,NULL,2013-07-01 00:00:00.000,2014-06-30 00:00:00.000
271336,2013,10.8,1.0,Not Available,0.0,Not Available,12.6,212,99,Not Available,263,Not Available,414,NULL,NULL
271336,2016,8.0,0.0,5.4,Not Available,Not Available,18.9,NULL,NULL,NULL,NULL,NULL,NULL,2014-07-01 00:00:00.000,2015-06-30 00:00:00.000
271343,2010,0.383,0.000,NULL,NULL,33.3,4.1,94,49,NULL,NULL,30,245,NULL,NULL
160079,2014,5.0,1.7,4.8,1.6,33.7,8.1,NULL,NULL,NULL,NULL,NULL,NULL,2012-07-01 00:00:00.000,2013-06-30 00:00:00.000
160080,2012,0.006,0,7.1,Not Available,Not Available,12.1,180,113,99,Not Available,Not Available,446,NULL,NULL
